"CLx" "strain" "T1" "T2" "day" "Petri" "spot" "X_position" "Y_position" "radius" "av_intensity" "sd_intensity" "av_intensity_back" "sd_intensity_back" "filter"
"186" "A9" "J-019" "20" "30" "7" "P03" "11" "204" "326" "15.00000" " 3.14566906" "4.209592" "-0.747868526" "2.919904" "1"
"187" "A6" "J-031" "20" "30" "7" "P03" "13" "249" "115" "15.00000" " 2.44483780" "2.984823" "-0.640053121" "2.859009" "1"
"188" "A6" "J-050" "20" "30" "7" "P03" "15" "251" "221" "14.39130" " 0.10015221" "2.481280" "-0.209337467" "2.534767" "1"
"189" "A6" "J-065" "20" "30" "7" "P03" "17" "252" "326" "14.39130" " 0.85867412" "4.383025" "-0.704151436" "2.622010" "1"
"190" "A9" "E-046" "20" "30" "7" "P03" "19" "297" "111" "14.00000" " 8.98230016" "3.667314" " 0.062146075" "4.451367" "1"
"191" "A9" "E-065" "20" "30" "7" "P03" "21" "296" "217" "14.39130" " 1.38441400" "2.785592" "-0.480838773" "2.639812" "1"
"192" "A9" "J-010" "20" "30" "7" "P03" "23" "296" "318" "13.00000" " 4.78920605" "3.100517" "-0.638646617" "3.081792" "1"
"193" "A9" "E-011" "20" "30" "7" "P03" "25" "359" "119" "15.00000" " 7.22514810" "4.177896" "-0.123323373" "2.885803" "1"
"194" "A9" "E-026" "20" "30" "7" "P03" "27" "359" "224" "15.00000" " 4.61383639" "3.533630" "-0.642264276" "2.928220" "1"
"195" "A10" "E-042" "20" "30" "7" "P03" "29" "358" "332" "14.00000" " 3.22606852" "3.060929" "-0.509729730" "2.640219" "1"
"196" "A9" "J-036" "20" "30" "7" "P03" "31" "411" "120" "15.00000" "10.92576869" "3.847355" " 0.271467589" "5.418141" "1"
"197" "A10" "J-054" "20" "30" "7" "P03" "33" "411" "224" "16.00000" " 7.46046424" "4.055847" "-0.308844049" "2.676263" "1"
"198" "A1" "J-068" "20" "30" "7" "P03" "35" "414" "326" "14.39130" "-1.18961948" "2.750996" "-1.319229765" "2.834298" "1"
"199" "A10" "J-083" "30" "30" "7" "P03" " 2" "125" "162" "14.00000" " 3.66265905" "2.769734" "-0.174552767" "3.201574" "1"
"200" "A6" "J-092" "30" "30" "7" "P03" " 4" "125" "264" "14.39130" " 1.09969559" "2.964789" "-0.351857050" "2.788643" "1"
"201" "Neg" "0" "30" "30" "7" "P03" " 6" "132" "361" "14.39130" "-0.74948250" "2.843600" "-0.314043734" "2.702284" "1"
"202" "A10" "E-061-B" "30" "30" "7" "P03" " 8" "197" "168" "15.00000" " 8.59456982" "4.532365" "-0.343818061" "2.993812" "1"
"203" "A9" "J-002" "30" "30" "7" "P03" "10" "202" "279" "15.00000" " 4.66630465" "3.735501" "-0.388476096" "3.315096" "1"
"204" "A9" "J-019" "30" "30" "7" "P03" "12" "204" "377" "12.00000" "16.20428571" "4.350654" " 0.934018293" "5.909438" "1"
"205" "A6" "J-031" "30" "30" "7" "P03" "14" "249" "170" "14.39130" " 0.52056317" "2.361505" "-0.239164491" "2.527675" "1"
"206" "A6" "J-050" "30" "30" "7" "P03" "16" "252" "270" "14.39130" "-0.21558600" "2.529230" "-0.188293081" "2.531371" "1"
"207" "A6" "J-065" "30" "30" "7" "P03" "18" "249" "375" "14.39130" " 1.31616000" "3.904184" "-0.510071802" "2.677413" "1"
"208" "A9" "E-046" "30" "30" "7" "P03" "20" "296" "162" "11.00000" " 8.43607427" "2.648268" " 0.844700957" "5.251313" "1"
"209" "A9" "E-065" "30" "30" "7" "P03" "22" "295" "267" "14.39130" " 1.05211568" "2.683934" "-0.421566580" "2.560782" "1"
"210" "A9" "J-010" "30" "30" "7" "P03" "24" "299" "371" "15.00000" " 4.13671368" "3.463110" "-0.950979416" "2.994814" "1"
"211" "A9" "E-011" "30" "30" "7" "P03" "26" "357" "169" "12.00000" " 5.49990930" "3.591405" "-0.053402439" "3.214864" "1"
"212" "A9" "E-026" "30" "30" "7" "P03" "28" "354" "277" "15.00000" " 4.03543018" "3.251902" "-0.684166667" "2.564956" "1"
"213" "A10" "E-042" "30" "30" "7" "P03" "30" "357" "382" "16.00000" " 1.42464241" "3.140036" "-1.399220246" "2.779485" "1"
"214" "A9" "J-036" "30" "30" "7" "P03" "32" "412" "168" "15.00000" " 8.92358251" "4.057420" " 0.141248340" "3.356707" "1"
"215" "A10" "J-054" "30" "30" "7" "P03" "34" "411" "271" "14.39130" "-0.11636225" "2.200073" "-0.113838120" "2.413923" "1"
"216" "A1" "J-068" "30" "30" "7" "P03" "36" "413" "381" "14.39130" "-0.01742770" "3.451783" " 0.416695192" "4.038630" "1"
"217" "A6" "J-029" "20" "20" "7" "P04" " 1" "140" "110" "17.00000" " 4.51649279" "3.210559" "-0.443418440" "2.768640" "1"
"218" "A2" "J-047" "20" "20" "7" "P04" " 3" "142" "221" "17.00000" " 9.62690344" "5.711552" "-0.876393617" "3.617561" "1"
"219" "A6" "J-062" "20" "20" "7" "P04" " 5" "146" "335" "15.52174" " 0.34680908" "2.807258" "-0.620602288" "3.896119" "1"
"220" "B" "J-043" "20" "20" "7" "P04" " 7" "185" "102" "13.00000" "16.84264650" "4.054440" " 2.231350251" "8.994145" "1"
"221" "A9" "J-057" "20" "20" "7" "P04" " 9" "189" "218" "16.00000" " 2.76136763" "2.918055" "-0.879319425" "2.644427" "1"
"222" "A9" "J-072" "20" "20" "7" "P04" "11" "188" "333" "16.00000" "13.71312422" "3.828399" "-0.728416553" "3.402890" "1"
"223" "A9" "J-052" "20" "20" "7" "P04" "13" "241" "103" "15.52174" "-0.22275033" "2.397490" "-0.145888291" "2.392625" "1"
"224" "A10" "J-067" "20" "20" "7" "P04" "15" "244" "215" "15.00000" " 8.71551481" "6.868981" "-0.483100930" "2.686414" "1"
"225" "Neg" "0" "20" "20" "7" "P04" "17" "246" "322" "14.00000" " 9.03128874" "3.938594" "-0.249803732" "3.900762" "1"
"226" "A9" "E-002" "20" "20" "7" "P04" "19" "298" "104" "16.00000" " 8.84691343" "3.837099" "-0.338214774" "2.983022" "1"
"227" "A6" "E-016" "20" "20" "7" "P04" "21" "296" "212" "15.00000" " 3.25478138" "4.081609" "-0.624106906" "2.700165" "1"
"228" "A9" "E-028" "20" "20" "7" "P04" "23" "288" "328" "14.00000" "11.28277325" "3.406866" " 0.021209781" "4.116373" "1"
"229" "A9" "J-085" "20" "20" "7" "P04" "25" "351" " 88" "16.00000" "10.67131744" "3.410054" "-0.174035568" "3.277244" "1"
"230" "Neg" "CN2" "20" "20" "7" "P04" "27" "350" "205" "15.52174" "-0.02587450" "2.212717" "-0.066470390" "2.237247" "1"
"231" "Neg" "0" "20" "20" "7" "P04" "29" "356" "323" "15.52174" " 0.21340454" "2.192304" "-0.103637281" "2.454243" "1"
"232" "A9" "E-006" "20" "20" "7" "P04" "31" "412" " 98" "15.00000" "12.57028209" "3.562714" " 0.343794326" "5.157022" "1"
"233" "A9" "E-022" "20" "20" "7" "P04" "33" "412" "210" "16.00000" "10.63072773" "4.790402" "-0.097975376" "4.043537" "1"
"234" "A6" "E-039" "20" "20" "7" "P04" "35" "413" "324" "17.00000" " 2.11601554" "2.867897" "-0.569968085" "2.715574" "1"
"235" "A6" "J-029" "30" "20" "7" "P04" " 2" "145" "164" "15.52174" " 0.84193591" "2.819644" "-0.226207941" "3.697734" "1"
"236" "A2" "J-047" "30" "20" "7" "P04" " 4" "138" "277" "15.00000" " 8.84892807" "4.043518" " 0.230657371" "4.884924" "1"
"237" "A6" "J-062" "30" "20" "7" "P04" " 6" "144" "390" "15.52174" " 0.02423231" "2.724518" " 0.313795424" "5.287456" "1"
"238" "B" "J-043" "30" "20" "7" "P04" " 8" "186" "165" "16.00000" " 9.16028858" "4.399448" "-0.386716826" "3.265993" "1"
"239" "A9" "J-057" "30" "20" "7" "P04" "10" "185" "270" "15.52174" "-0.11528705" "2.243519" "-0.277843203" "2.328235" "1"
"240" "A9" "J-072" "30" "20" "7" "P04" "12" "182" "391" "17.00000" "15.18371809" "3.939850" "-0.155400709" "3.496542" "1"
"241" "A9" "J-052" "30" "20" "7" "P04" "14" "241" "160" "15.52174" "-0.06982644" "2.300786" "-0.077076043" "2.352823" "1"
"242" "A10" "J-067" "30" "20" "7" "P04" "16" "241" "265" "15.52174" "-0.07813084" "2.182262" "-0.138257066" "2.267769" "1"
"243" "Neg" "0" "30" "20" "7" "P04" "18" "241" "385" "15.00000" "15.81390691" "4.182468" "-0.126952191" "3.423035" "1"
"244" "A9" "E-002" "30" "20" "7" "P04" "20" "293" "163" "15.00000" " 7.81967560" "3.008126" " 0.175883134" "3.962181" "1"
"245" "A6" "E-016" "30" "20" "7" "P04" "22" "289" "271" "15.52174" " 1.12014686" "2.461318" "-0.372880215" "2.313212" "1"
"246" "A9" "E-028" "30" "20" "7" "P04" "24" "292" "385" "14.00000" "12.66735726" "2.827510" " 0.170096525" "3.991378" "1"
"247" "A9" "J-085" "30" "20" "7" "P04" "26" "351" "145" "17.00000" " 5.53119867" "3.200328" "-0.538297872" "2.791779" "1"
"248" "Neg" "CN2" "30" "20" "7" "P04" "28" "353" "270" "15.52174" "-0.07519359" "2.258464" "-0.116487214" "2.322816" "1"
"249" "Neg" "0" "30" "20" "7" "P04" "30" "354" "381" "15.52174" "-0.40722296" "2.319239" "-0.365982503" "2.470545" "1"
"250" "A9" "E-006" "30" "20" "7" "P04" "32" "415" "158" "15.00000" " 5.58146685" "4.082076" " 0.140242364" "3.331219" "1"
"251" "A9" "E-022" "30" "20" "7" "P04" "34" "415" "266" "16.00000" " 9.89278545" "4.103071" " 0.144586183" "4.319531" "1"
"252" "A6" "E-039" "30" "20" "7" "P04" "36" "414" "381" "15.52174" "-1.36773031" "2.602559" "-1.041190965" "3.961314" "1"
"253" "A6" "J-029" "20" "30" "7" "P04" " 1" "131" "111" "16.00000" " 7.33336261" "3.749538" " 0.112014364" "3.553518" "1"
"254" "A2" "J-047" "20" "30" "7" "P04" " 3" "137" "221" "16.00000" " 3.94022585" "3.131192" "-0.522927497" "2.970803" "1"
"255" "A6" "J-062" "20" "30" "7" "P04" " 5" "138" "335" "16.00000" " 1.23824341" "2.850207" "-0.719613543" "2.776412" "1"
"256" "B" "J-043" "20" "30" "7" "P04" " 7" "188" "109" "17.00000" " 9.22873474" "5.340696" "-0.509680851" "2.967602" "1"
"257" "A9" "J-057" "20" "30" "7" "P04" " 9" "189" "216" "20.00000" " 1.78325378" "3.437599" "-0.557873377" "2.526581" "1"
"258" "A9" "J-072" "20" "30" "7" "P04" "11" "190" "336" "15.00000" " 4.44643159" "2.913834" "-0.297656042" "3.258246" "1"
"259" "A9" "J-052" "20" "30" "7" "P04" "13" "240" "107" "15.80000" "-0.26620335" "2.651994" "-0.126942935" "2.440985" "1"
"260" "A10" "J-067" "20" "30" "7" "P04" "15" "242" "218" "15.80000" " 1.11138996" "2.745053" "-0.544412364" "2.491745" "1"
"261" "Neg" "0" "20" "30" "7" "P04" "17" "240" "327" "14.00000" " 2.48479608" "3.030369" "-0.949034749" "2.747163" "1"
"262" "A9" "E-002" "20" "30" "7" "P04" "19" "295" "100" "16.00000" " 4.09904642" "3.509818" "-0.382852257" "2.634159" "1"
"263" "A6" "E-016" "20" "30" "7" "P04" "21" "291" "215" "14.00000" " 2.56027732" "3.043269" "-0.512927928" "2.528127" "1"
"264" "A9" "E-028" "20" "30" "7" "P04" "23" "290" "323" "16.00000" " 4.92662484" "3.036413" "-0.978871409" "2.892727" "1"
"265" "A9" "J-085" "20" "30" "7" "P04" "25" "354" "105" "14.00000" " 7.14962480" "3.486607" " 0.027445302" "3.217534" "1"
"266" "Neg" "CN2" "20" "30" "7" "P04" "27" "346" "218" "15.80000" "-0.01658945" "2.319832" "-0.111939538" "2.352204" "1"
"267" "Neg" "0" "20" "30" "7" "P04" "29" "348" "320" "15.80000" "-0.11368082" "2.377636" "-0.109599185" "2.447041" "1"
"268" "A9" "E-006" "20" "30" "7" "P04" "31" "398" "108" "13.00000" "10.06069943" "3.580002" " 0.667061404" "4.316848" "1"
"269" "A9" "E-022" "20" "30" "7" "P04" "33" "398" "221" "15.00000" " 7.00737659" "3.554342" "-0.186952191" "3.383343" "1"
"270" "A6" "E-039" "20" "30" "7" "P04" "35" "397" "336" "16.00000" " 1.98902133" "2.821348" "-0.533351573" "2.560730" "1"
"271" "A6" "J-029" "30" "30" "7" "P04" " 2" "140" "164" "18.00000" " 2.51473736" "3.232309" "-0.353989676" "2.861616" "1"
"272" "A2" "J-047" "30" "30" "7" "P04" " 4" "132" "275" "15.00000" " 3.58717913" "2.866134" " 0.056484064" "3.056136" "1"
"273" "A6" "J-062" "30" "30" "7" "P04" " 6" "135" "388" "15.80000" " 0.33096525" "2.845460" "-0.951854620" "2.716175" "1"
"274" "B" "J-043" "30" "30" "7" "P04" " 8" "187" "169" "15.00000" " 5.42071932" "3.506517" "-0.161988712" "3.149108" "1"
"275" "A9" "J-057" "30" "30" "7" "P04" "10" "189" "278" "15.80000" "-0.15823681" "2.789376" "-0.052381114" "2.564290" "1"
"276" "A9" "J-072" "30" "30" "7" "P04" "12" "184" "394" "17.00000" " 5.64047725" "3.432094" "-0.877780142" "3.062193" "1"
"277" "A9" "J-052" "30" "30" "7" "P04" "14" "241" "164" "15.80000" "-0.20129987" "2.430600" " 0.004802989" "2.400247" "1"
"278" "A10" "J-067" "30" "30" "7" "P04" "16" "239" "268" "15.80000" " 0.08218790" "2.459641" "-0.292404891" "2.415046" "1"
"279" "Neg" "0" "30" "30" "7" "P04" "18" "241" "390" "16.00000" "10.92688833" "2.947693" "-0.346904925" "3.071001" "1"
"280" "A9" "E-002" "30" "30" "7" "P04" "20" "294" "158" "16.00000" " 2.77731493" "3.050079" "-0.344948700" "2.533649" "1"
"281" "A6" "E-016" "30" "30" "7" "P04" "22" "290" "268" "17.00000" " 2.38903441" "3.183814" "-0.602102837" "2.559351" "1"
"282" "A9" "E-028" "30" "30" "7" "P04" "24" "293" "377" "16.00000" " 5.58281054" "2.872315" "-0.405622435" "3.272339" "1"
"283" "A9" "J-085" "30" "30" "7" "P04" "26" "353" "161" "15.00000" " 3.61466855" "2.926361" "-0.447393758" "2.873635" "1"
"284" "Neg" "CN2" "30" "30" "7" "P04" "28" "346" "268" "15.80000" " 0.02906049" "2.370258" "-0.103770380" "2.369044" "1"
"285" "Neg" "0" "30" "30" "7" "P04" "30" "344" "376" "15.80000" "-0.14620335" "2.327681" "-0.458328804" "2.447424" "1"
"286" "A9" "E-006" "30" "30" "7" "P04" "32" "403" "167" "16.00000" " 4.74476788" "2.983290" "-0.688368673" "2.725154" "1"
"287" "A9" "E-022" "30" "30" "7" "P04" "34" "402" "278" "16.00000" " 6.09411543" "3.421609" "-0.386279070" "2.885709" "1"
"288" "A6" "E-039" "30" "30" "7" "P04" "36" "398" "394" "15.80000" "-0.88980695" "2.975570" "-1.306616848" "3.250338" "1"
"289" "A9" "E-009" "20" "20" "7" "P05" " 1" "136" " 95" "18.00000" " 2.96338949" " 3.013160" "-0.24530236" " 2.418132" "1"
"290" "A9" "E-024" "20" "20" "7" "P05" " 3" "129" "207" "16.00000" " 5.40365119" " 3.869454" "-0.32686731" " 3.210631" "1"
"291" "A6" "E-040" "20" "20" "7" "P05" " 5" "127" "325" "17.00000" " 1.09401776" " 2.530250" "-0.85992908" " 2.314067" "1"
"292" "A6" "E-063" "20" "20" "7" "P05" " 7" "186" " 97" "15.00000" " 1.81187588" " 2.343093" "-0.38776228" " 2.334033" "1"
"293" "A9" "J-008" "20" "20" "7" "P05" " 9" "187" "215" "15.00000" " 4.09009873" " 2.850152" "-0.51862882" " 2.596094" "1"
"294" "A9" "J-026" "20" "20" "7" "P05" "11" "185" "327" "17.00000" " 1.87899001" " 2.885679" "-0.57765957" " 2.229124" "1"
"295" "A10" "J-076" "20" "20" "7" "P05" "13" "249" " 99" "17.00000" " 4.24820200" " 4.186264" "-0.36054255" " 2.607859" "1"
"296" "A9" "J-087" "20" "20" "7" "P05" "15" "237" "215" "15.00000" " 7.36348378" " 4.677579" "-0.30475764" " 2.743196" "1"
"297" "Neg" "0" "20" "20" "7" "P05" "17" "233" "321" "16.03030" " 0.06474279" " 2.108845" "-0.27201436" " 2.017512" "1"
"298" "A9" "E-005" "20" "20" "7" "P05" "19" "295" " 95" "17.00000" " 3.58429523" " 2.802624" "-0.47161702" " 2.384916" "1"
"299" "A9" "E-021" "20" "20" "7" "P05" "21" "297" "206" "16.00000" " 1.35552070" " 2.770583" "-0.59017100" " 2.449643" "1"
"300" "A9" "E-035" "20" "20" "7" "P05" "23" "301" "318" "14.00000" " 9.56174551" " 2.482495" " 0.15180502" " 3.687245" "1"
"301" "A9" "E-012" "20" "20" "7" "P05" "25" "360" " 99" "17.00000" " 6.03206437" " 3.582135" "-0.06578723" " 2.559453" "1"
"302" "A9" "E-027" "20" "20" "7" "P05" "27" "360" "213" "16.00000" " 5.76800502" " 3.189568" "-0.59587551" " 2.522370" "1"
"303" "A2" "E-045" "20" "20" "7" "P05" "29" "366" "325" "18.00000" "10.42993062" " 8.437560" " 1.25406342" " 5.885298" "1"
"304" "A9" "E-047" "20" "20" "7" "P05" "31" "417" "117" "14.00000" "18.70776509" " 6.289629" " 1.18986057" " 6.313289" "1"
"305" "A9" "E-066" "20" "20" "7" "P05" "33" "413" "231" "15.00000" "25.85492243" " 4.861941" "-0.09688579" " 4.101630" "1"
"306" "B" "J-014" "20" "20" "7" "P05" "35" "403" "342" "16.00000" "14.30767880" " 4.457038" " 0.93998290" " 6.211566" "1"
"307" "A9" "E-009" "30" "20" "7" "P05" " 2" "129" "154" "18.00000" " 2.29003964" " 4.463548" "-0.67886062" " 2.287540" "1"
"308" "A9" "E-024" "30" "20" "7" "P05" " 4" "123" "270" "15.00000" "30.43070522" " 9.419363" " 2.00531541" "10.363601" "1"
"309" "A6" "E-040" "30" "20" "7" "P05" " 6" "120" "383" "17.00000" " 1.29433962" " 2.863612" "-1.31562057" " 2.417549" "1"
"310" "A6" "E-063" "30" "20" "7" "P05" " 8" "190" "159" "16.03030" " 0.08253450" " 2.599682" "-0.99165527" " 2.349278" "1"
"311" "A9" "J-008" "30" "20" "7" "P05" "10" "189" "271" "17.00000" " 3.94279689" " 3.176555" "-0.56386525" " 2.571787" "1"
"312" "A9" "J-026" "30" "20" "7" "P05" "12" "186" "382" "17.00000" " 2.78768036" " 3.083221" "-0.59508156" " 2.674714" "1"
"313" "A10" "J-076" "30" "20" "7" "P05" "14" "243" "155" "15.00000" " 2.14561354" " 2.397113" "-0.37932271" " 2.677087" "1"
"314" "A9" "J-087" "30" "20" "7" "P05" "16" "233" "268" "14.00000" " 4.03735726" " 2.561031" "-0.37720721" " 2.727788" "1"
"315" "Neg" "0" "30" "20" "7" "P05" "18" "233" "373" "16.03030" "-0.02343789" " 2.243468" " 0.02206224" " 2.276830" "1"
"316" "A9" "E-005" "30" "20" "7" "P05" "20" "299" "154" "17.00000" " 1.19207547" " 2.741815" "-0.58105319" " 2.381825" "1"
"317" "A9" "E-021" "30" "20" "7" "P05" "22" "296" "264" "16.00000" " 4.95442911" " 3.177134" "-0.42340971" " 2.513170" "1"
"318" "A9" "E-035" "30" "20" "7" "P05" "24" "297" "380" "16.00000" "10.46820577" " 2.955150" "-0.40319083" " 2.827036" "1"
"319" "A9" "E-012" "30" "20" "7" "P05" "26" "358" "156" "16.00000" " 1.37067754" " 2.718397" "-0.58996922" " 2.249861" "1"
"320" "A9" "E-027" "30" "20" "7" "P05" "28" "360" "266" "16.00000" " 1.02454203" " 2.656300" "-0.72861833" " 2.474074" "1"
"321" "A2" "E-045" "30" "20" "7" "P05" "30" "363" "381" "17.00000" " 4.04448391" " 3.136131" " 0.40521277" " 5.571965" "1"
"322" "A9" "E-047" "30" "20" "7" "P05" "32" "414" "173" "15.00000" "13.24128350" " 2.793940" " 0.24534197" " 4.202049" "1"
"323" "A9" "E-066" "30" "20" "7" "P05" "34" "407" "288" "15.00000" "16.24138223" " 3.594230" " 0.38938579" " 5.201999" "1"
"324" "B" "J-014" "30" "20" "7" "P05" "36" "401" "402" "15.00000" "11.92994358" " 4.054197" " 0.34875303" " 7.015398" "1"
"325" "A9" "E-009" "20" "30" "7" "P05" " 1" "143" "107" "16.00000" " 4.38278545" " 2.995125" "-0.02710328" " 2.339416" "1"
"326" "A9" "E-024" "20" "30" "7" "P05" " 3" "145" "213" "19.00000" " 3.31427812" " 4.041792" "-0.80918596" " 2.385131" "1"
"327" "A6" "E-040" "20" "30" "7" "P05" " 5" "145" "329" "15.00000" " 0.82909732" " 2.830817" "-1.33310425" " 2.849928" "1"
"328" "A6" "E-063" "20" "30" "7" "P05" " 7" "196" "102" "15.25926" " 0.90024557" " 2.389438" "-0.04679050" " 2.603483" "1"
"329" "A9" "J-008" "20" "30" "7" "P05" " 9" "196" "219" "16.00000" " 1.01584693" " 2.808725" "-0.90882353" " 2.362962" "1"
"330" "A9" "J-026" "20" "30" "7" "P05" "11" "193" "329" "15.00000" " 1.29911142" " 2.372842" "-0.62599934" " 3.035969" "1"
"331" "A10" "J-076" "20" "30" "7" "P05" "13" "235" " 99" "13.00000" " 7.28355388" " 2.870228" " 0.10418233" " 3.090393" "1"
"332" "A9" "J-087" "20" "30" "7" "P05" "15" "247" "210" "14.00000" " 1.80261011" " 2.867881" "-0.56262227" " 2.355724" "1"
"333" "Neg" "0" "20" "30" "7" "P05" "17" "247" "318" "15.25926" "-0.28492497" " 1.993497" "-0.28690094" " 2.326231" "1"
"334" "A9" "E-005" "20" "30" "7" "P05" "19" "294" "111" "14.00000" " 2.99026101" " 2.430623" "-0.18247748" " 2.467058" "1"
"335" "A9" "E-021" "20" "30" "7" "P05" "21" "293" "225" "15.25926" " 0.16729877" " 2.236203" "-0.45319612" " 2.320511" "1"
"336" "A9" "E-035" "20" "30" "7" "P05" "23" "293" "324" "12.00000" " 2.68149660" " 3.208020" "-0.74633841" " 2.617432" "1"
"337" "A9" "E-012" "20" "30" "7" "P05" "25" "353" "104" "15.00000" " 4.86163611" " 2.585579" "-0.07574037" " 2.771964" "1"
"338" "A9" "E-027" "20" "30" "7" "P05" "27" "351" "218" "16.00000" " 1.63263488" " 2.594858" "-0.51395349" " 2.111828" "1"
"339" "A2" "E-045" "20" "30" "7" "P05" "29" "355" "326" "16.00000" " 5.00833124" " 3.086913" "-0.25725376" " 2.605615" "1"
"340" "A9" "E-047" "20" "30" "7" "P05" "31" "399" " 98" "16.00000" " 5.50246736" " 4.029739" "-0.32761028" " 2.820764" "1"
"341" "A9" "E-066" "20" "30" "7" "P05" "33" "405" "206" "13.00000" "14.78746692" " 3.573060" " 0.87603383" " 5.383033" "1"
"342" "B" "J-014" "20" "30" "7" "P05" "35" "407" "317" "14.00000" "14.37988581" " 3.927113" " 0.37858752" " 4.901563" "1"
"343" "A9" "E-009" "30" "30" "7" "P05" " 2" "142" "163" "17.00000" " 2.32023307" " 2.974777" "-0.47278014" " 2.391037" "1"
"344" "A9" "E-024" "30" "30" "7" "P05" " 4" "141" "277" "17.00000" "39.44698113" "10.167733" "-0.38436525" " 5.156089" "1"
"345" "A6" "E-040" "30" "30" "7" "P05" " 6" "141" "386" "16.00000" " 1.98208281" " 3.178277" "-1.01640903" " 2.639352" "1"
"346" "A6" "E-063" "30" "30" "7" "P05" " 8" "199" "163" "15.25926" " 0.33454297" " 2.229671" "-0.17307898" " 2.244112" "1"
"347" "A9" "J-008" "30" "30" "7" "P05" "10" "197" "273" "16.00000" " 1.59633626" " 2.889800" "-0.90458618" " 2.479881" "1"
"348" "A9" "J-026" "30" "30" "7" "P05" "12" "193" "383" "17.00000" " 2.83447281" " 3.226841" "-0.78219149" " 2.558719" "1"
"349" "A10" "J-076" "30" "30" "7" "P05" "14" "244" "154" "15.00000" " 2.38949224" " 2.721817" "-0.37581673" " 2.381119" "1"
"350" "A9" "J-087" "30" "30" "7" "P05" "16" "246" "264" "15.25926" " 0.20795362" " 2.353158" "-0.90462517" " 2.412886" "1"
"351" "Neg" "0" "30" "30" "7" "P05" "18" "245" "371" "15.25926" "-0.19499318" " 2.252581" "-0.41036814" " 2.859951" "1"
"352" "A9" "E-005" "30" "30" "7" "P05" "20" "294" "169" "15.00000" " 2.32612130" " 2.251387" "-0.35164343" " 2.148445" "1"
"353" "A9" "E-021" "30" "30" "7" "P05" "22" "289" "273" "15.25926" " 0.10866303" " 2.603286" "-1.12433066" " 2.315408" "1"
"354" "A9" "E-035" "30" "30" "7" "P05" "24" "287" "381" "15.25926" "-0.68046385" " 4.371191" "-2.00016734" " 4.154794" "1"
"355" "A9" "E-012" "30" "30" "7" "P05" "26" "350" "161" "17.00000" " 1.22066593" " 2.497849" "-0.39702128" " 2.347906" "1"
"356" "A9" "E-027" "30" "30" "7" "P05" "28" "348" "266" "15.25926" " 0.95230559" " 2.695559" "-0.67517403" " 2.288627" "1"
"357" "A2" "E-045" "30" "30" "7" "P05" "30" "351" "380" "15.00000" " 6.65403385" " 3.014865" "-0.24762616" " 3.627023" "1"
"358" "A9" "E-047" "30" "30" "7" "P05" "32" "399" "152" "16.00000" " 6.83693852" " 3.439114" "-0.36740424" " 2.626819" "1"
"359" "A9" "E-066" "30" "30" "7" "P05" "34" "404" "264" "15.00000" "14.28716502" " 3.824048" " 0.24554117" " 4.367959" "1"
"360" "B" "J-014" "30" "30" "7" "P05" "36" "403" "376" "12.00000" "16.61650794" " 3.271033" "-0.23578705" " 5.821148" "1"
"361" "A9" "J-052" "20" "20" "7" "P06" " 1" "131" " 95" "16.2" " 0.272400483" "2.508122" " 0.027088520" "2.252353" "1"
"362" "A10" "J-067" "20" "20" "7" "P06" " 3" "131" "205" "15.0" "17.623822285" "5.550892" " 0.060265604" "4.837262" "1"
"363" "Neg" "0" "20" "20" "7" "P06" " 5" "133" "314" "15.0" "10.856981664" "5.354655" "-0.475322045" "4.210977" "1"
"364" "A9" "E-006" "20" "20" "7" "P06" " 7" "180" " 87" "15.0" "16.740169252" "3.102698" " 1.179375830" "6.130347" "1"
"365" "A9" "E-022" "20" "20" "7" "P06" " 9" "178" "206" "16.0" " 8.651769134" "4.818835" "-0.611795486" "3.211183" "1"
"366" "A6" "E-039" "20" "20" "7" "P06" "11" "179" "318" "16.2" " 0.205404101" "2.558220" "-1.006075380" "2.415361" "1"
"367" "A1" "J-084" "20" "20" "7" "P06" "13" "242" " 97" "16.2" " 0.932689988" "2.538300" "-0.443578838" "2.317406" "1"
"368" "Neg" "CN1" "20" "20" "7" "P06" "15" "236" "205" "16.2" "-0.048600724" "2.103962" "-0.163305671" "2.044376" "1"
"369" "Neg" "0" "20" "20" "7" "P06" "17" "238" "322" "16.2" "-0.068335344" "2.120833" "-0.158087828" "2.080087" "1"
"370" "A6" "J-031" "20" "20" "7" "P06" "19" "305" "100" "18.0" " 1.703042616" "2.263898" "-0.478019912" "2.248870" "1"
"371" "A6" "J-050" "20" "20" "7" "P06" "21" "297" "216" "17.0" " 1.371209767" "2.365647" "-0.492468085" "2.175760" "1"
"372" "A6" "J-065" "20" "20" "7" "P06" "23" "294" "329" "17.0" " 0.966859046" "2.187821" "-0.580042553" "2.133053" "1"
