"CLx" "strain" "T1" "T2" "day" "Petri" "spot" "X_position" "Y_position" "radius" "av_intensity" "sd_intensity" "av_intensity_back" "sd_intensity_back" "filter"
"1083" "A9" "J-028" "20" "20" "24" "P16" " 5" "126" "325" "15.00000" "31.15399154" "10.373632" " 1.02751328" " 9.427582" "1"
"1084" "A9" "E-002" "20" "20" "24" "P16" " 7" "177" "112" "15.00000" " 2.46939351" " 3.146093" "-0.31026560" " 2.561899" "1"
"1085" "A6" "E-016" "20" "20" "24" "P16" " 9" "182" "218" "14.00000" " 3.92179445" " 3.834395" "-0.96473295" " 2.678838" "1"
"1086" "A9" "E-028" "20" "20" "24" "P16" "11" "182" "326" "15.00000" " 7.34715092" " 3.836740" "-1.18886122" " 2.947629" "1"
"1087" "A9" "E-046" "20" "20" "24" "P16" "13" "235" " 96" "15.00000" "11.35032440" " 4.478795" "-0.06861554" " 3.560890" "1"
"1088" "A9" "E-065" "20" "20" "24" "P16" "15" "234" "203" "12.00000" " 1.88709751" " 2.544667" "-0.69550305" " 2.964047" "1"
"1089" "A9" "J-010" "20" "20" "24" "P16" "17" "236" "309" "15.00000" " 8.94097320" " 3.898797" "-1.05115206" " 3.012617" "1"
"1090" "A1" "J-078" "20" "20" "24" "P16" "19" "284" "105" "15.00000" " 3.88836389" " 2.604134" "-0.36906375" " 2.480971" "1"
"1091" "A9" "J-082" "20" "20" "24" "P16" "21" "291" "210" "14.86207" "-0.40117474" " 2.741792" "-1.13489474" " 2.562870" "1"
"1092" "Neg" "0" "20" "20" "24" "P16" "23" "295" "319" "14.00000" "10.23057096" " 3.048785" "-0.42280566" " 3.491751" "1"
"1093" "A9" "E-005" "20" "20" "24" "P16" "25" "339" "100" "15.00000" " 9.00059238" " 4.002457" " 1.11501992" " 4.935028" "1"
"1094" "A9" "E-021" "20" "20" "24" "P16" "27" "338" "219" "14.86207" " 0.03497797" " 2.376196" "-0.30000658" " 2.398241" "1"
"1095" "A9" "E-035" "20" "20" "24" "P16" "29" "344" "325" "14.86207" "-0.22411160" " 2.417876" "-0.34437829" " 2.587370" "1"
"1096" "A9" "E-011" "20" "20" "24" "P16" "31" "378" " 74" "14.00000" " 9.70933116" " 3.340618" " 1.23837004" " 5.058847" "1"
"1097" "A9" "E-026" "20" "20" "24" "P16" "33" "384" "180" "17.00000" " 6.09936737" " 5.183460" "-0.57804965" " 3.034530" "1"
"1098" "A10" "E-042" "20" "20" "24" "P16" "35" "397" "297" "16.00000" " 2.77218319" " 2.975756" "-0.87448700" " 2.668118" "1"
"1099" "B" "E-064" "30" "20" "24" "P16" " 2" "125" "157" "14.00000" " 9.42164763" " 3.324304" " 0.17858108" " 4.587281" "1"
"1100" "A9" "J-009" "30" "20" "24" "P16" " 4" "123" "273" "15.00000" " 8.94346968" " 3.180189" "-0.42614874" " 3.458114" "1"
"1101" "A9" "J-028" "30" "20" "24" "P16" " 6" "126" "381" "15.00000" " 3.99172073" " 3.514345" "-1.40491700" " 3.561927" "1"
"1102" "A9" "E-002" "30" "20" "24" "P16" " 8" "177" "167" "14.00000" " 3.09106036" " 2.859499" "-0.92111647" " 2.699161" "1"
"1103" "A6" "E-016" "30" "20" "24" "P16" "10" "181" "271" "15.00000" " 4.56038082" " 3.653425" "-0.99457503" " 2.996815" "1"
"1104" "A9" "E-028" "30" "20" "24" "P16" "12" "188" "382" "15.00000" "12.88706629" " 3.499811" "-0.88689907" " 3.128654" "1"
"1105" "A9" "E-046" "30" "20" "24" "P16" "14" "233" "150" "17.00000" " 1.72567148" " 4.258711" "-0.78381915" " 2.635813" "1"
"1106" "A9" "E-065" "30" "20" "24" "P16" "16" "236" "263" "16.00000" " 0.53489335" " 2.739416" "-1.26028386" " 2.622292" "1"
"1107" "A9" "J-010" "30" "20" "24" "P16" "18" "242" "371" "14.00000" "13.16215334" " 3.129338" " 0.64556306" " 4.938544" "1"
"1108" "A1" "J-078" "30" "20" "24" "P16" "20" "290" "157" "14.86207" " 0.16261380" " 2.737265" "-0.71182566" " 2.657671" "1"
"1109" "A9" "J-082" "30" "20" "24" "P16" "22" "291" "267" "14.86207" " 0.87063142" " 2.803185" "-0.84746053" " 2.591704" "1"
"1110" "Neg" "0" "30" "20" "24" "P16" "24" "297" "379" "15.00000" "12.10619182" " 4.193999" "-0.53545153" " 4.053373" "1"
"1111" "A9" "E-005" "30" "20" "24" "P16" "26" "337" "154" "15.00000" " 4.43960508" " 3.398155" "-0.23515936" " 3.761128" "1"
"1112" "A9" "E-021" "30" "20" "24" "P16" "28" "340" "272" "14.86207" "-0.31715125" " 2.333063" "-0.35546382" " 2.444749" "1"
"1113" "A9" "E-035" "30" "20" "24" "P16" "30" "349" "379" "14.86207" "-0.45690162" " 2.506815" "-0.49715461" " 2.641895" "1"
"1114" "A9" "E-011" "30" "20" "24" "P16" "32" "381" "128" "13.00000" "11.70255198" " 3.073199" " 0.90929825" " 4.804063" "1"
"1115" "A9" "E-026" "30" "20" "24" "P16" "34" "387" "241" "15.00000" " 8.74750353" " 3.258082" "-0.43274236" " 3.576752" "1"
"1116" "A10" "E-042" "30" "20" "24" "P16" "36" "397" "351" "17.00000" " 2.01274140" " 3.377961" "-1.64342908" " 2.831704" "1"
"1117" "B" "E-064" "20" "30" "24" "P16" " 1" "122" "115" "17.00000" " 8.57053274" " 4.847878" " 0.16951064" " 4.619084" "1"
"1118" "A9" "J-009" "20" "30" "24" "P16" " 3" "123" "225" "17.00000" " 6.56356271" " 5.390349" "-1.01393262" " 2.748613" "1"
"1119" "A9" "J-028" "20" "30" "24" "P16" " 5" "133" "338" "17.00000" "32.18698113" " 8.998064" " 0.55085461" " 6.866307" "1"
"1120" "A9" "E-002" "20" "30" "24" "P16" " 7" "160" "104" "17.00000" " 8.66088790" " 3.998693" "-0.40426950" " 3.582746" "1"
"1121" "A6" "E-016" "20" "30" "24" "P16" " 9" "167" "213" "15.00000" " 4.55637518" " 3.594334" "-0.96386122" " 2.531655" "1"
"1122" "A9" "E-028" "20" "30" "24" "P16" "11" "168" "323" "16.54167" " 2.85684088" " 3.355165" " 3.04773077" "11.929785" "1"
"1123" "A9" "E-046" "20" "30" "24" "P16" "13" "212" " 93" "15.00000" " 8.70259520" " 2.788949" "-0.15630146" " 3.322850" "1"
"1124" "A9" "E-065" "20" "30" "24" "P16" "15" "212" "202" "16.54167" "-0.69334495" " 2.531944" "-0.86961538" " 2.347581" "1"
"1125" "A9" "J-010" "20" "30" "24" "P16" "17" "222" "313" "16.54167" " 0.22779326" " 2.532473" "-1.30895105" " 2.403011" "1"
"1126" "A1" "J-078" "20" "30" "24" "P16" "19" "275" " 93" "16.00000" " 1.64609787" " 2.757409" "-0.55422025" " 2.517371" "1"
"1127" "A9" "J-082" "20" "30" "24" "P16" "21" "284" "206" "16.54167" " 0.25205575" " 2.350820" "-0.25883916" " 2.682606" "1"
"1128" "Neg" "0" "20" "30" "24" "P16" "23" "293" "319" "16.00000" " 1.67333752" " 2.975515" "-1.17218878" " 2.526595" "1"
"1129" "A9" "E-005" "20" "30" "24" "P16" "25" "337" " 91" "18.00000" " 4.60068385" " 3.170738" "-0.33183997" " 2.542648" "1"
"1130" "A9" "E-021" "20" "30" "24" "P16" "27" "342" "201" "16.54167" " 0.48774681" " 2.357865" "-0.05126573" " 2.235124" "1"
"1131" "A9" "E-035" "20" "30" "24" "P16" "29" "342" "316" "16.54167" "-0.14606272" " 2.234033" "-0.13964336" " 2.397305" "1"
"1132" "A9" "E-011" "20" "30" "24" "P16" "31" "399" " 85" "17.00000" " 5.18791343" " 3.492552" "-0.72210887" " 4.055578" "1"
"1133" "A9" "E-026" "20" "30" "24" "P16" "33" "404" "201" "18.00000" " 4.69617443" " 3.233886" "-1.04948009" " 2.755785" "1"
"1134" "A10" "E-042" "20" "30" "24" "P16" "35" "416" "317" "17.00000" " 1.38556049" " 2.761040" "-0.91410993" " 2.946006" "1"
"1135" "B" "E-064" "30" "30" "24" "P16" " 2" "125" "166" "15.00000" " 5.54551481" " 3.722958" " 0.47126162" " 4.799194" "1"
"1136" "A9" "J-009" "30" "30" "24" "P16" " 4" "129" "283" "17.00000" " 3.90093230" " 5.148891" "-0.96958865" " 3.858310" "1"
"1137" "A9" "J-028" "30" "30" "24" "P16" " 6" "139" "399" "15.00000" " 3.39794076" " 3.365798" "-0.71214807" " 3.774310" "1"
"1138" "A9" "E-002" "30" "30" "24" "P16" " 8" "160" "160" "16.00000" " 6.43258469" " 3.438746" "-0.57397401" " 3.136409" "1"
"1139" "A6" "E-016" "30" "30" "24" "P16" "10" "166" "270" "16.00000" " 6.61673777" " 4.114265" "-1.37830711" " 3.303743" "1"
"1140" "A9" "E-028" "30" "30" "24" "P16" "12" "172" "383" "16.00000" " 5.46854454" " 3.070219" "-0.59222640" " 3.583182" "1"
"1141" "A9" "E-046" "30" "30" "24" "P16" "14" "209" "146" "17.00000" " 1.64271920" " 2.819644" "-0.80578014" " 2.659837" "1"
"1142" "A9" "E-065" "30" "30" "24" "P16" "16" "221" "260" "16.54167" "-0.50853659" " 2.550002" "-0.98144406" " 2.311487" "1"
"1143" "A9" "J-010" "30" "30" "24" "P16" "18" "231" "378" "16.00000" " 2.03858218" " 2.566521" "-0.76192544" " 2.535668" "1"
"1144" "A1" "J-078" "30" "30" "24" "P16" "20" "281" "153" "16.54167" "-0.09723577" " 2.637538" "-0.49691608" " 2.245445" "1"
"1145" "A9" "J-082" "30" "30" "24" "P16" "22" "288" "257" "16.54167" "-0.02511034" " 2.457503" "-0.56086364" " 2.667113" "1"
"1146" "Neg" "0" "30" "30" "24" "P16" "24" "296" "382" "16.00000" " 3.03143036" " 2.525305" "-1.13683311" " 2.623317" "1"
"1147" "A9" "E-005" "30" "30" "24" "P16" "26" "340" "144" "17.00000" " 1.02955605" " 2.760988" "-0.97063475" " 2.854122" "1"
"1148" "A9" "E-021" "30" "30" "24" "P16" "28" "342" "260" "16.54167" " 0.18463560" " 3.121255" "-0.15019231" " 2.356704" "1"
"1149" "A9" "E-035" "30" "30" "24" "P16" "30" "350" "379" "16.54167" "-0.27242741" " 2.441663" "-0.38601399" " 2.360932" "1"
"1150" "A9" "E-011" "30" "30" "24" "P16" "32" "400" "140" "18.00000" " 1.86198216" " 2.866491" "-0.54085546" " 2.654109" "1"
"1151" "A9" "E-026" "30" "30" "24" "P16" "34" "403" "261" "18.00000" " 4.18974232" " 3.741017" "-1.10344027" " 2.713080" "1"
"1152" "A10" "E-042" "30" "30" "24" "P16" "36" "412" "372" "16.54167" " 0.29182346" " 3.358628" "-1.72338462" " 3.377428" "1"
"1153" "A9" "J-030" "20" "20" "24" "P17" " 1" "106" "105" "15.00000" " 5.65909732" "3.002530" " 0.21723440" "3.014405" " 1"
"1154" "A9" "J-048" "20" "20" "24" "P17" " 3" "110" "218" "12.00000" " 9.21916100" "2.774298" " 0.27759756" "3.739316" " 1"
"1155" "A9" "J-064" "20" "20" "24" "P17" " 5" "119" "328" "14.00000" " 4.64194127" "3.085830" "-0.61020914" "2.583156" " 1"
"1156" "A9" "E-047" "20" "20" "24" "P17" " 7" "164" "108" "16.00000" "18.36890841" "9.128742" "-0.26157319" "3.932947" " 1"
"1157" "A9" "E-066" "20" "20" "24" "P17" " 9" "166" "222" "13.00000" "19.92406427" "3.497302" " 1.40512218" "6.617840" " 1"
"1158" "B" "J-014" "20" "20" "24" "P17" "11" "165" "327" "15.00000" " 6.09400564" "3.021487" "-0.35933599" "3.326423" " 1"
"1159" "A9" "E-011" "20" "20" "24" "P17" "13" "230" "106" "14.00000" " 7.94068515" "3.061627" " 0.36046976" "3.363840" " 1"
"1160" "A9" "E-026" "20" "20" "24" "P17" "15" "232" "217" "16.00000" " 1.90969887" "3.292997" "-0.50028728" "2.362840" " 1"
"1161" "A10" "E-042" "20" "20" "24" "P17" "17" "237" "330" "15.00000" " 1.90091678" "3.182930" "-0.62833665" "2.305803" " 1"
"1162" "A9" "J-074" "20" "20" "24" "P17" "19" "291" "109" "16.00000" "16.47525721" "3.607385" " 2.64629275" "7.734780" "-1"
"1163" "A9" "J-086" "20" "20" "24" "P17" "21" "288" "222" "16.00000" " 3.46160602" "2.850095" "-0.56546854" "3.020410" " 1"
"1164" "A9" "J-093" "20" "20" "24" "P17" "23" "287" "330" "18.00000" " 3.04065411" "3.607136" "-1.34635693" "2.653146" " 1"
"1165" "A9" "J-036" "20" "20" "24" "P17" "25" "332" "105" "27.00000" " 6.04255570" "8.431071" " 0.78552374" "5.098219" "-1"
"1166" "A10" "J-054" "20" "20" "24" "P17" "27" "328" "210" "13.00000" " 4.65637051" "2.499269" " 0.12523183" "3.421437" " 1"
"1167" "A1" "J-068" "20" "20" "24" "P17" "29" "333" "324" "15.70370" "-1.08202059" "2.584660" "-1.24591712" "2.648518" " 1"
"1168" "A9" "E-062" "20" "20" "24" "P17" "31" "397" " 94" "15.70370" " 2.46956242" "4.091706" "-0.26374289" "5.020141" " 1"
"1169" "A6" "J-005" "20" "20" "24" "P17" "33" "394" "210" "15.70370" " 0.34249678" "2.383556" "-0.69830163" "2.415441" " 1"
"1170" "A6" "J-022" "20" "20" "24" "P17" "35" "395" "321" "15.70370" " 0.26998713" "2.489506" "-0.47755774" "2.416219" " 1"
"1171" "A9" "J-030" "30" "20" "24" "P17" " 2" "111" "164" "15.70370" " 0.86751609" "2.974738" "-0.51633832" "2.411632" " 1"
"1172" "A9" "J-048" "30" "20" "24" "P17" " 4" "116" "279" "15.00000" " 5.05778561" "3.299096" "-0.66353254" "2.399997" " 1"
"1173" "A9" "J-064" "30" "20" "24" "P17" " 6" "124" "381" "15.00000" " 5.00626234" "3.253883" "-0.86169323" "3.338534" " 1"
"1174" "A9" "E-047" "30" "20" "24" "P17" " 8" "162" "164" "14.00000" "11.67699837" "2.753456" " 0.15343308" "4.086443" " 1"
"1175" "A9" "E-066" "30" "20" "24" "P17" "10" "169" "277" "14.00000" "14.55119086" "3.960974" " 0.23995174" "5.510895" " 1"
"1176" "B" "J-014" "30" "20" "24" "P17" "12" "168" "388" "17.00000" " 6.28235294" "4.145515" "-0.97008977" "3.962707" " 1"
"1177" "A9" "E-011" "30" "20" "24" "P17" "14" "227" "162" "15.00000" " 8.11180536" "2.350558" " 0.02216135" "2.835307" " 1"
"1178" "A9" "E-026" "30" "20" "24" "P17" "16" "231" "273" "14.00000" " 2.92954323" "2.610703" "-0.50245495" "2.629758" " 1"
"1179" "A10" "E-042" "30" "20" "24" "P17" "18" "231" "384" "20.00000" " 1.82226730" "3.465604" "-0.42976461" "2.295261" " 1"
"1180" "A9" "J-074" "30" "20" "24" "P17" "20" "288" "163" "13.00000" "12.10141777" "2.640290" " 2.37494361" "6.732558" " 1"
"1181" "A9" "J-086" "30" "20" "24" "P17" "22" "289" "279" "17.00000" " 2.74425083" "2.885195" "-0.81629433" "2.235264" " 1"
"1182" "A9" "J-093" "30" "20" "24" "P17" "24" "287" "384" "20.00000" " 1.00708035" "4.186718" "-1.77334010" "2.798230" " 1"
"1183" "A9" "J-036" "30" "20" "24" "P17" "26" "323" "157" "14.00000" " 4.57068515" "3.082526" " 2.00449485" "6.037670" " 1"
"1184" "A10" "J-054" "30" "20" "24" "P17" "28" "332" "270" "15.70370" " 0.10594595" "2.103077" "-0.30510870" "2.374227" " 1"
"1185" "A1" "J-068" "30" "20" "24" "P17" "30" "331" "379" "15.70370" "-0.70028314" "2.751350" "-1.45867188" "2.915862" " 1"
"1186" "A9" "E-062" "30" "20" "24" "P17" "32" "394" "148" "16.00000" "10.17254705" "2.943340" " 0.09109439" "3.838831" " 1"
"1187" "A6" "J-005" "30" "20" "24" "P17" "34" "393" "269" "15.70370" "-0.31477477" "2.519298" "-0.82729280" "2.370944" " 1"
"1188" "A6" "J-022" "30" "20" "24" "P17" "36" "400" "371" "15.70370" "-0.87093951" "2.904703" "-1.92476223" "2.952019" " 1"
"1189" "A9" "J-030" "20" "30" "24" "P17" " 1" "104" " 98" "15.91304" " 0.16257251" "2.716016" "-0.76541410" "2.912839" " 1"
"1190" "A9" "J-048" "20" "30" "24" "P17" " 3" "106" "216" "16.00000" " 5.33816813" "3.777585" "-0.80638851" "2.614653" " 1"
"1191" "A9" "J-064" "20" "30" "24" "P17" " 5" "112" "323" "17.00000" " 1.60672586" "2.798805" "-1.20536879" "2.566396" " 1"
"1192" "A9" "E-047" "20" "30" "24" "P17" " 7" "186" "111" "16.00000" " 7.24072773" "6.197508" "-0.92119015" "3.222486" " 1"
"1193" "A9" "E-066" "20" "30" "24" "P17" " 9" "183" "221" "15.00000" " 9.15740480" "4.294405" "-0.42743852" "4.587592" " 1"
"1194" "B" "J-014" "20" "30" "24" "P17" "11" "173" "334" "17.00000" " 0.95109878" "2.523150" "-1.43625532" "2.614198" " 1"
"1195" "A9" "E-011" "20" "30" "24" "P17" "13" "227" " 89" "16.00000" " 6.02392723" "2.985128" "-0.64862175" "3.246102" " 1"
"1196" "A9" "E-026" "20" "30" "24" "P17" "15" "228" "199" "16.00000" " 1.77902133" "2.705832" "-1.05726744" "2.460193" " 1"
"1197" "A10" "E-042" "20" "30" "24" "P17" "17" "233" "316" "15.91304" "-0.34749054" "2.589137" "-1.09261270" "2.402212" " 1"
"1198" "A9" "J-074" "20" "30" "24" "P17" "19" "291" "100" "16.00000" "19.14040151" "4.976538" " 0.18129959" "4.556756" " 1"
"1199" "A9" "J-086" "20" "30" "24" "P17" "21" "283" "216" "15.91304" " 0.24886507" "2.492476" "-0.80973019" "2.336230" " 1"
"1200" "A9" "J-093" "20" "30" "24" "P17" "23" "276" "326" "15.00000" " 4.21442877" "2.919137" "-0.33082005" "3.685719" " 1"
"1201" "A9" "J-036" "20" "30" "24" "P17" "25" "351" " 96" "17.00000" " 7.62537181" "2.892556" "-0.47487234" "3.270107" " 1"
"1202" "A10" "J-054" "20" "30" "24" "P17" "27" "357" "199" "17.00000" " 3.68082131" "3.494544" "-0.60633688" "2.618504" " 1"
"1203" "A1" "J-068" "20" "30" "24" "P17" "29" "354" "309" "15.91304" " 0.09527112" "2.634973" "-0.28584358" "2.199338" " 1"
"1204" "A9" "E-062" "20" "30" "24" "P17" "31" "413" " 94" "15.00000" " 7.18674189" "4.102817" "-1.00937729" "4.491451" " 1"
"1205" "A6" "J-005" "20" "30" "24" "P17" "33" "408" "211" "16.00000" " 0.99535759" "2.751439" "-0.89780780" "2.483621" " 1"
"1206" "A6" "J-022" "20" "30" "24" "P17" "35" "404" "326" "15.91304" " 0.41008827" "2.756384" "-1.06103142" "2.653895" " 1"
"1207" "A9" "J-030" "30" "30" "24" "P17" " 2" "109" "155" "15.91304" " 0.39252207" "2.917336" "-0.59206626" "2.394499" " 1"
"1208" "A9" "J-048" "30" "30" "24" "P17" " 4" "113" "272" "18.00000" " 1.70437066" "3.326884" "-1.08061209" "2.538476" " 1"
"1209" "A9" "J-064" "30" "30" "24" "P17" " 6" "110" "380" "15.00000" " 2.44080395" "3.116943" "-1.49427291" "2.871491" " 1"
"1210" "A9" "E-047" "30" "30" "24" "P17" " 8" "183" "166" "15.00000" " 4.97228491" "3.310339" "-0.76453810" "3.462972" " 1"
"1211" "A9" "E-066" "30" "30" "24" "P17" "10" "179" "282" "16.00000" " 9.42406524" "3.472699" "-0.27537278" "4.292041" " 1"
"1212" "B" "J-014" "30" "30" "24" "P17" "12" "167" "396" "15.91304" "-0.41916772" "2.440299" "-1.32095628" "2.792434" " 1"
"1213" "A9" "E-011" "30" "30" "24" "P17" "14" "225" "142" "15.91304" " 0.10313997" "2.540654" "-1.08631148" "2.987521" " 1"
"1214" "A9" "E-026" "30" "30" "24" "P17" "16" "228" "258" "15.00000" " 0.73629055" "2.697335" "-1.14876162" "2.295606" " 1"
"1215" "A10" "E-042" "30" "30" "24" "P17" "18" "230" "372" "17.00000" " 1.62816870" "2.769109" "-0.74451418" "2.558733" " 1"
"1216" "A9" "J-074" "30" "30" "24" "P17" "20" "287" "157" "15.00000" "14.50218618" "4.073115" " 0.73675299" "5.367054" " 1"
"1217" "A9" "J-086" "30" "30" "24" "P17" "22" "283" "269" "15.91304" "-0.89921816" "2.585013" "-1.20929645" "2.337490" " 1"
"1218" "A9" "J-093" "30" "30" "24" "P17" "24" "278" "383" "14.00000" " 4.10964111" "3.534669" "-0.52050193" "3.624581" " 1"
"1219" "A9" "J-036" "30" "30" "24" "P17" "26" "355" "147" "17.00000" " 3.08812431" "2.998780" "-0.76671986" "2.635702" " 1"
"1220" "A10" "J-054" "30" "30" "24" "P17" "28" "352" "252" "15.91304" " 0.26583859" "2.143028" "-0.19337090" "2.140749" " 1"
"1221" "A1" "J-068" "30" "30" "24" "P17" "30" "354" "370" "15.91304" "-0.06298865" "3.080904" "-0.36610997" "2.398031" " 1"
"1222" "A9" "E-062" "30" "30" "24" "P17" "32" "411" "148" "15.00000" "11.09235543" "3.202026" "-0.34260292" "4.214310" " 1"
"1223" "A6" "J-005" "30" "30" "24" "P17" "34" "403" "272" "15.91304" " 0.43365700" "2.498716" "-0.63697063" "2.508150" " 1"
"1224" "A6" "J-022" "30" "30" "24" "P17" "36" "407" "379" "15.91304" "-1.87360656" "2.964601" "-2.07933949" "3.788478" " 1"
"1225" "B" "E-003" "20" "20" "24" "P18" " 1" "138" "133" "15.00000" "22.780705219" "3.395557" " 1.96620034" "9.155875" "1"
"1226" "A6" "E-020" "20" "20" "24" "P18" " 3" "128" "237" "16.00000" " 1.434755332" "2.902652" "-0.89637141" "2.643497" "1"
"1227" "A6" "E-030" "20" "20" "24" "P18" " 5" "126" "350" "16.00000" " 2.040288582" "2.373397" "-0.62986320" "2.368220" "1"
"1228" "A10" "J-076" "20" "20" "24" "P18" " 7" "180" "132" "15.00000" " 5.994767278" "3.229257" " 0.10756308" "4.277038" "1"
"1229" "A9" "J-087" "20" "20" "24" "P18" " 9" "180" "244" "15.00000" " 4.927556904" "3.540278" "-0.76406707" "2.487477" "1"
"1230" "Neg" "0" "20" "20" "24" "P18" "11" "176" "350" "15.65385" "-0.080501931" "2.152823" "-0.16824389" "2.181368" "1"
"1231" "A9" "E-005" "20" "20" "24" "P18" "13" "227" "126" "17.00000" " 2.623496115" "2.587280" "-0.63483333" "2.160014" "1"
"1232" "A9" "E-021" "20" "20" "24" "P18" "15" "231" "232" "17.00000" " 2.815771365" "3.313017" "-1.04572695" "2.493982" "1"
"1233" "A9" "E-035" "20" "20" "24" "P18" "17" "238" "345" "13.00000" "10.309149338" "2.365371" " 0.28903822" "3.838813" "1"
"1234" "A9" "J-045" "20" "20" "24" "P18" "19" "283" "105" "15.00000" " 4.331777151" "2.787991" "-0.20772576" "2.537173" "1"
"1235" "A6" "J-059" "20" "20" "24" "P18" "21" "284" "217" "13.00000" " 7.911965974" "3.289770" " 0.14578008" "3.421641" "1"
"1236" "A6" "J-073" "20" "20" "24" "P18" "23" "288" "334" "15.65385" " 0.499961390" "2.615792" "-0.74086957" "2.308117" "1"
"1237" "A9" "E-046" "20" "20" "24" "P18" "25" "339" "106" "15.00000" "15.289055007" "5.511552" " 0.83112882" "5.024305" "1"
"1238" "A9" "E-065" "20" "20" "24" "P18" "27" "341" "219" "15.00000" " 3.871678420" "3.412844" "-0.61499004" "2.537076" "1"
"1239" "A9" "J-010" "20" "20" "24" "P18" "29" "339" "331" "16.00000" "12.079159348" "3.970851" "-0.69376197" "3.524104" "1"
"1240" "A6" "J-031" "20" "20" "24" "P18" "31" "410" "122" "15.65385" "-0.293745174" "3.041378" "-1.27772696" "3.988782" "1"
"1241" "A6" "J-050" "20" "20" "24" "P18" "33" "403" "234" "15.65385" " 0.116010296" "2.768719" "-0.79654552" "2.548830" "1"
"1242" "A6" "J-065" "20" "20" "24" "P18" "35" "406" "349" "15.65385" "-0.543230373" "2.969767" "-1.33180367" "2.704649" "1"
"1243" "B" "E-003" "30" "20" "24" "P18" " 2" "129" "185" "15.00000" "22.098984485" "3.645537" " 1.07789177" "8.371020" "1"
"1244" "A6" "E-020" "30" "20" "24" "P18" " 4" "123" "292" "16.00000" " 2.717239649" "2.603643" "-0.76497264" "2.260885" "1"
"1245" "A6" "E-030" "30" "20" "24" "P18" " 6" "120" "407" "17.00000" " 0.883518313" "2.817003" "-1.31029433" "2.478202" "1"
"1246" "A10" "J-076" "30" "20" "24" "P18" " 8" "180" "187" "15.00000" " 5.053526093" "2.569941" "-0.17937915" "2.449094" "1"
"1247" "A9" "J-087" "30" "20" "24" "P18" "10" "178" "293" "18.00000" " 2.430886850" "4.494894" "-0.78033923" "2.358307" "1"
"1248" "Neg" "0" "30" "20" "24" "P18" "12" "176" "402" "15.65385" "-0.396846847" "2.211816" "-0.27333560" "2.139336" "1"
"1249" "A9" "E-005" "30" "20" "24" "P18" "14" "234" "181" "16.00000" " 0.979284818" "2.462789" "-0.67698700" "2.217371" "1"
"1250" "A9" "E-021" "30" "20" "24" "P18" "16" "232" "292" "16.00000" " 3.699498118" "2.479136" "-0.56571135" "2.356409" "1"
"1251" "A9" "E-035" "30" "20" "24" "P18" "18" "236" "401" "12.00000" "14.864353741" "2.697293" " 1.69447167" "6.845392" "1"
"1252" "A9" "J-045" "30" "20" "24" "P18" "20" "282" "164" "15.00000" " 1.558730606" "2.485941" "-0.41862550" "2.239629" "1"
"1253" "A6" "J-059" "30" "20" "24" "P18" "22" "283" "280" "15.65385" " 0.557503218" "2.073878" "-0.27690897" "2.141219" "1"
"1254" "A6" "J-073" "30" "20" "24" "P18" "24" "287" "398" "15.65385" "-1.339407979" "2.619897" "-0.76491168" "2.364279" "1"
"1255" "A9" "E-046" "30" "20" "24" "P18" "26" "339" "166" "19.00000" " 2.382258636" "4.030583" "-0.97591049" "2.461803" "1"
"1256" "A9" "E-065" "30" "20" "24" "P18" "28" "340" "281" "16.00000" " 3.325495609" "2.729932" "-0.51418947" "2.662286" "1"
"1257" "A9" "J-010" "30" "20" "24" "P18" "30" "344" "392" "17.00000" "11.191087680" "4.918473" "-1.35515248" "2.841218" "1"
"1258" "A6" "J-031" "30" "20" "24" "P18" "32" "407" "178" "17.00000" " 0.907258602" "2.732882" "-0.82354255" "2.532141" "1"
